Year,Competition,0,1,2,3,4,5,6,7,8
2024,Wallingford IS 4 2024,WA 18m,Recurve Men,John Kelly,Warfield,,197.0,234.0,431,8.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Men,Martin Wood,Holt Woodland,,141.0,147.0,288,1.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Men,Martin Wood,Holt Woodland,,144.0,121.0,265,2.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Men,Anthony Dyboll,Cody,50+,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Imogen Sullivan-Bell,Archways,,279.0,280.0,559,30.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Ella Caldeira-Hankey,Cody,,264.0,269.0,533,16.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Lori Manton,Towcester,,265.0,267.0,532,18.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Charlie Wortley,Wallingford,U16,259.0,253.0,512,15.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Erin King,Wallingford,U21,249.0,247.0,496,11.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Alethea Russell,Wallingford,,242.0,245.0,487,9.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Jasmine Harris,Wallingford,U16,227.0,242.0,469,5.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Emma Cully,Southampton,,231.0,234.0,465,15.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Charlotte Suet-Ching Chan,Harrow,U16,230.0,235.0,465,5.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Hayley Wickens,Wallingford,50+,232.0,226.0,458,9.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Tanith Ridgway,Wallingford,,238.0,213.0,451,8.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Rebecca Edwards,Southampton,,242.0,198.0,440,6.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Ellie Wortley,Wallingford,U14,211.0,191.0,402,3.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Rachel Pollard,Wallingford,,154.0,175.0,329,2.0
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Kelly Stemp,Cody,,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Recurve Women,Isabelle Mason,Clophill,U14,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Compound Men,Ritchie Shorthouse,Compton,,285.0,285.0,570,32.0
2024,Wallingford IS 4 2024,WA 18m,Compound Men,Michael Smith,Wallingford,,275.0,280.0,555,17.0
2024,Wallingford IS 4 2024,WA 18m,Compound Men,Jacek Pedziwiatr,AGB,,277.0,276.0,553,17.0
2024,Wallingford IS 4 2024,WA 18m,Compound Men,Ray Park,Wallingford,50+,272.0,269.0,541,14.0
2024,Wallingford IS 4 2024,WA 18m,Compound Men,Jose Goncalves,AGB,,264.0,276.0,540,12.0
2024,Wallingford IS 4 2024,WA 18m,Compound Men,Jamie Mackrill,Medway,,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Compound Men,Steve Griffiths,Medway,,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Barebow Women,Bronwen Colegate,Guildford,,256.0,236.0,492,7.0
2024,Wallingford IS 4 2024,WA 18m,Barebow Women,Charlotte Hicks,Warfield,50+,212.0,244.0,456,7.0
2024,Wallingford IS 4 2024,WA 18m,Compound Women,Rachael Graham,AC Delco,,279.0,282.0,561,24.0
2024,Wallingford IS 4 2024,WA 18m,Compound Women,Donna Mills,Rivernook,,273.0,273.0,546,11.0
2024,Wallingford IS 4 2024,WA 18m,Compound Women,Emma Edwards,Southampton,,271.0,265.0,536,9.0
2024,Wallingford IS 4 2024,WA 18m,Compound Women,Amelia Mae Griffiths,Wallingford,U18,144.0,205.0,349,1.0
2024,Wallingford IS 4 2024,WA 18m,Compound Women,Hannah Brown,Medway,,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Compound Women,Victoria Loader,AC Delco,U18,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Barebow Men,Robert Edwards,South Oxon,,254.0,250.0,504,7.0
2024,Wallingford IS 4 2024,WA 18m,Barebow Men,Joshua Shields,Compton,U21,,,DNS,
2024,Wallingford IS 4 2024,WA 18m,Barebow Men,Oliver Hicks,Warfield,U18,,,DNS,
