Year,Competition,0,1,2,3,4,5,6,7,8
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Holly Linfield,Guildford,U21,265.0,281.0,546,26.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Erin King,Wallingford,U21,269.0,275.0,544,20.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Julianna Ostrovska,Laleham,,271.0,261.0,532,18.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Ella Caldeira-Hankey,Cody,,261.0,270.0,531,18.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Charlie Wortley,Wallingford,U16,257.0,266.0,523,15.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Rebekah Frost,Crowthorne,,256.0,265.0,521,14.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Jasmine Harris,Wallingford,U16,264.0,252.0,516,13.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Isobel Searing,Buscot Park,,244.0,260.0,504,7.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Charlotte Suet-Ching Chan,Wallingford,U16,256.0,239.0,495,8.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Katarzyna Grabalska,Harlequin,,244.0,247.0,491,8.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Ellie Wortley,Wallingford,U14,234.0,255.0,489,10.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Rebecca Neale,Wallingford,50+,243.0,226.0,469,8.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Zainab Master,Oakfield,,234.0,232.0,466,9.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Tanith Ridgway,Wallingford,,227.0,235.0,462,8.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Matilda Clayson,Wallingford,U15,225.0,233.0,458,6.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Emily Summers,Deer Park,U21,232.0,217.0,449,3.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Hayley Wickens,Wallingford,50+,224.0,218.0,442,8.0
2024,Wallingford IS 2 2024,WA 18m,Recurve Women,Freya Miller,Cody,U16,180.0,138.0,318,3.0
2024,Wallingford IS 2 2024,WA 18m,Compound Men,Ritchie Shorthouse,Compton,,285.0,284.0,569,29.0
2024,Wallingford IS 2 2024,WA 18m,Compound Men,Jacek Pedziwiatr,AGB,,280.0,280.0,560,20.0
2024,Wallingford IS 2 2024,WA 18m,Compound Men,Jose Goncalves,AGB,,273.0,261.0,534,12.0
2024,Wallingford IS 2 2024,WA 18m,Compound Men,Luke Christian,Laleham,U14,241.0,237.0,478,3.0
2024,Wallingford IS 2 2024,WA 18m,Barebow Men,Robert Edwards,South Oxon,,262.0,245.0,507,10.0
2024,Wallingford IS 2 2024,WA 18m,Barebow Men,Steve Morgan,Wallingford,50+,241.0,237.0,478,8.0
2024,Wallingford IS 2 2024,WA 18m,Barebow Men,Kalhan Jogireddy,South Bucks,,234.0,225.0,459,7.0
2024,Wallingford IS 2 2024,WA 18m,Barebow Women,Nadine Parker,Laleham,50+,222.0,218.0,440,3.0
2024,Wallingford IS 2 2024,WA 18m,Barebow Women,Teresa Shelly,Hardy,50+,215.0,208.0,423,3.0
2024,Wallingford IS 2 2024,WA 18m,Barebow Women,Heidi Lewis,Canford Magna,U14,188.0,174.0,362,3.0
2024,Wallingford IS 2 2024,WA 18m,Barebow Women,Adriana Jones,Stratford,U15,156.0,174.0,330,3.0
2024,Wallingford IS 2 2024,WA 18m,Compound Women,Donna Mills,Rivernook,,263.0,272.0,535,13.0
2024,Wallingford IS 2 2024,WA 18m,Compound Women,Lily Partridge,Deer Park,U16,269.0,255.0,524,13.0
2024,Wallingford IS 2 2024,WA 18m,Compound Women,Amelia Mae Griffiths,Wallingford,U18,197.0,224.0,421,2.0
2024,Wallingford IS 2 2024,WA 18m,Compound Women,Victoria Loader,AC Delco,,,,DNS,
