Year,Competition,0,1,2,3,4,5,6,7,8
2025,Wallingford IS 2 2025,WA 18m,Recurve Men,Christopher Twin,Cody,,191.0,224.0,415,6.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Men,Fran Dropik,Warfield,,206.0,206.0,412,6.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Men,Jozsef Sutyor (Snr),Woking,,224.0,184.0,408,10.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Men,Joel Nichols,Wallingford,U14,194.0,201.0,395,6.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Men,Andrew Edwards,Andover,50+,182.0,178.0,360,7.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Ella Caldeira-Hankey,Cody,,285.0,273.0,558,32.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Sylwia Radomska,Laleham,,269.0,269.0,538,16.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Jasmine Harris,Wallingford,U18,270.0,254.0,524,17.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Matilda Clayson,Wallingford,U16,266.0,257.0,523,14.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Ellie Wortley,Wallingford,U15,260.0,254.0,514,15.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Charlie Wortley,Wallingford,U18,246.0,251.0,497,15.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Erin King,Wallingford,U21,243.0,254.0,497,12.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Katarzyna Grabalska,Harlequin,,241.0,254.0,495,10.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Rebecca Neale,Wallingford,50+,232.0,224.0,456,10.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Charlotte Suet-Ching Chan,Wallingford,U18,214.0,232.0,446,4.0
2025,Wallingford IS 2 2025,WA 18m,Recurve Women,Freya Miller,Cody,U18,166.0,194.0,360,3.0
2025,Wallingford IS 2 2025,WA 18m,Compound Men,Ritchie Shorthouse,Compton,,282.0,280.0,562,24.0
2025,Wallingford IS 2 2025,WA 18m,Compound Men,Marc Christian,Laleham,50+,277.0,266.0,543,16.0
2025,Wallingford IS 2 2025,WA 18m,Compound Men,Luke Christian,Laleham,U15,261.0,261.0,522,5.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Paul Davis,Laleham,,257.0,244.0,501,11.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Chris Hague,Warfield,50+,240.0,250.0,490,8.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Luke Yates,Cleve,,237.0,247.0,484,12.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,York Gibson,Cleve,,234.0,237.0,471,4.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Connor Groves,Cleve,,226.0,233.0,459,11.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Kalhan Jogireddy,South Bucks,,227.0,206.0,433,7.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Johan Henriksson,Laleham,,213.0,219.0,432,4.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Harry Sterry,Laleham,U18,89.0,135.0,224,4.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,George Walker,Harlequin,U18,91.0,118.0,209,1.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Men,Robert Edwards,South Oxon,,,,DNS,
2025,Wallingford IS 2 2025,WA 18m,Barebow Women,Teresa Shelly,Sway,50+,201.0,220.0,421,1.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Women,Sam Taylor,Harlequin,,184.0,200.0,384,6.0
2025,Wallingford IS 2 2025,WA 18m,Barebow Women,Kensi Christian,Laleham,U12,62.0,104.0,166,1.0
