Year,Competition,0,1,2,3,4,5,6,7,8
2025,Wallingford IS 3 2025,WA 18m,Recurve Men,Jamie Pointer,Wallingford,,,,DNS,
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Ella Caldeira-Hankey,Cody,,284.0,282.0,566,31.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Charlie Wortley,Wallingford,U18,265.0,249.0,514,13.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Alethea Russell,Wallingford,,249.0,258.0,507,15.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Matilda Clayson,Wallingford,U16,255.0,248.0,503,15.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Charlotte Suet-Ching Chan,Wallingford,U18,245.0,249.0,494,10.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Sabrina Seidumanova,Edinburgh Uni,,232.0,239.0,471,12.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Zoe Weston,Wallingford,U18,226.0,238.0,464,5.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Amelia Krupa,Wallingford,U18,226.0,205.0,431,6.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Rebecca Neale,Wallingford,50+,188.0,231.0,419,9.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Ellie Wortley,Wallingford,U15,209.0,187.0,396,3.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Freya Miller,Cody,U18,165.0,98.0,263,1.0
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Rebekah Frost,Crowthorne,,,,DNS,
2025,Wallingford IS 3 2025,WA 18m,Recurve Women,Erin King,Wallingford,U21,,,DNS,
2025,Wallingford IS 3 2025,WA 18m,Compound Men,Colin Simpson,Warfield,,289.0,288.0,577,37.0
2025,Wallingford IS 3 2025,WA 18m,Compound Men,Ritchie Shorthouse,Compton,,281.0,285.0,566,26.0
2025,Wallingford IS 3 2025,WA 18m,Compound Men,Steve Griffiths,Medway,,274.0,285.0,559,26.0
2025,Wallingford IS 3 2025,WA 18m,Compound Men,Jamie Mackrill,Ashford,,275.0,274.0,549,16.0
2025,Wallingford IS 3 2025,WA 18m,Compound Men,Marc Christian,Laleham,50+,262.0,264.0,526,14.0
2025,Wallingford IS 3 2025,WA 18m,Compound Men,Luke Christian,Laleham,U15,252.0,250.0,502,5.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Women,Teresa Shelly,Sway,50+,231.0,222.0,453,3.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Women,Georgie Jones,Oxford,,152.0,157.0,309,0.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Women,Kensi Christian,Laleham,U12,151.0,131.0,282,4.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Women,Sam Taylor,Harlequin,,,,DNS,
2025,Wallingford IS 3 2025,WA 18m,Compound Women,Victoria Loader,Southampton,,287.0,284.0,571,32.0
2025,Wallingford IS 3 2025,WA 18m,Compound Women,Hannah Brown,Medway,,284.0,281.0,565,26.0
2025,Wallingford IS 3 2025,WA 18m,Compound Women,Amelia Mae Griffiths,Wallingford,U21,246.0,221.0,467,1.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Men,Oliver Hicks,Lichfield,U21,279.0,280.0,559,29.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Men,Paul Davis,Laleham,,250.0,252.0,502,12.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Men,Johan Henriksson,Laleham,,226.0,233.0,459,5.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Men,Harry Sterry,Laleham,U18,140.0,121.0,261,4.0
2025,Wallingford IS 3 2025,WA 18m,Barebow Men,Robert Edwards,South Oxon,,,,DNS,
2025,Wallingford IS 3 2025,WA 18m,Barebow Men,Luke Yates,Cleve,,,,DNS,
2025,Wallingford IS 3 2025,WA 18m,Barebow Men,George Walker,Harlequin,U18,,,DNS,
