Year,Competition,0,1,2,3,4,5,6,7,8
2025,COAS Indoors 2025,WA 18m,Recurve Men,Scott Youldon,Compton,,206.0,219.0,425,6.0
2025,COAS Indoors 2025,WA 18m,Recurve Men,Juan Sanchez,Harlequin,50+,185.0,199.0,384,3.0
2025,COAS Indoors 2025,WA 18m,Recurve Men,Henry Hyatt,Wallingford,U18,181.0,194.0,375,1.0
2025,COAS Indoors 2025,WA 18m,Recurve Men,Jim Radley,Compton,50+,164.0,198.0,362,3.0
2025,COAS Indoors 2025,WA 18m,Recurve Men,Brogan Burke,Warfield,U18,164.0,130.0,294,1.0
2025,COAS Indoors 2025,WA 18m,Recurve Men,Russ Taylor,Nonsuch,,,,DNS,
2025,COAS Indoors 2025,WA 18m,Recurve Men,Alessio Cocciolo,Warwick Uni,,,,DNS,
2025,COAS Indoors 2025,WA 18m,Recurve Women,Bryony Pitman,Worthing,,283.0,291.0,574,36.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Charlotte Suet-Ching Chan,Wallingford,U18,265.0,272.0,537,25.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Jasmine Harris,Wallingford,U18,257.0,273.0,530,16.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Kelly Battman,AC Delco,,270.0,257.0,527,21.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Sue Wolfendale,Clwyd,,264.0,261.0,525,19.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Charlie Wortley,Wallingford,U18,252.0,273.0,525,17.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Ellie Wortley,Wallingford,U18,264.0,260.0,524,16.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Erin King,Wallingford,U21,261.0,241.0,502,14.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Lewina Gubb,Southampton,,218.0,246.0,464,8.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Zoe Weston,Wallingford,U18,222.0,232.0,454,9.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Zainab Master,Oakfield,,234.0,218.0,452,7.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Amelia Krupa,Wallingford,U18,193.0,219.0,412,0.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Lowenna Dunstan,Wallingford,,190.0,218.0,408,4.0
2025,COAS Indoors 2025,WA 18m,Recurve Women,Rebecca Neale,Wallingford,50+,,,DNS,
2025,COAS Indoors 2025,WA 18m,Compound Men,Colin Simpson,Warfield,,286.0,289.0,575,35.0
2025,COAS Indoors 2025,WA 18m,Compound Men,Ritchie Shorthouse,Compton,,281.0,287.0,568,28.0
2025,COAS Indoors 2025,WA 18m,Compound Men,Scott Wadsworth,Clophill,,284.0,282.0,566,26.0
2025,COAS Indoors 2025,WA 18m,Compound Men,Ricky De Freitas,Clophill,,280.0,284.0,564,28.0
2025,COAS Indoors 2025,WA 18m,Compound Men,Ben Glover,Oxford,,273.0,272.0,545,13.0
2025,COAS Indoors 2025,WA 18m,Compound Men,Stuart Abbott,Brize Norton,,266.0,269.0,535,7.0
2025,COAS Indoors 2025,WA 18m,Compound Men,Ray Park,Wallingford,50+,,,DNS,
2025,COAS Indoors 2025,WA 18m,Compound Men,Ryan Hanly,AC Delco,,,,DNS,
2025,COAS Indoors 2025,WA 18m,Compound Men,Ru Barlow,Invictus of Peterborough,,,,DNS,
2025,COAS Indoors 2025,WA 18m,Barebow Men,Chris Hague,Warfield,50+,246.0,250.0,496,7.0
2025,COAS Indoors 2025,WA 18m,Barebow Men,Robert Edwards,South Oxon,,243.0,223.0,466,5.0
2025,COAS Indoors 2025,WA 18m,Barebow Men,Leon Cao,Warwick Uni,,232.0,224.0,456,8.0
2025,COAS Indoors 2025,WA 18m,Barebow Men,David Le Huray,Supermarine,50+,219.0,232.0,451,10.0
2025,COAS Indoors 2025,WA 18m,Barebow Men,Tony Porteous,Andover,,189.0,199.0,388,1.0
2025,COAS Indoors 2025,WA 18m,Barebow Men,Connor McSorley,Compton,,184.0,195.0,379,5.0
2025,COAS Indoors 2025,WA 18m,Barebow Men,Matthew Taylor,Nonsuch,U18,,,DNS,
2025,COAS Indoors 2025,WA 18m,Compound Women,Ella Gibson,Deer Park,,295.0,297.0,592,52.0
2025,COAS Indoors 2025,WA 18m,Compound Women,Claire Tayeg,Clophill,,276.0,276.0,552,16.0
2025,COAS Indoors 2025,WA 18m,Compound Women,Amelia Mae Griffiths,Wallingford,U21,224.0,206.0,430,1.0
2025,COAS Indoors 2025,WA 18m,Barebow Women,Natalie Allen,Compton,,200.0,242.0,442,5.0
2025,COAS Indoors 2025,WA 18m,Barebow Women,Kaitlyn Mason,Abbey,U16,201.0,167.0,368,4.0
2025,COAS Indoors 2025,WA 18m,Barebow Women,Georgie Jones,Oxford,,160.0,148.0,308,2.0
