Year,Competition,0,1,2,3,4,5,6,7,8
2023,Wallingford IS 2 2023,WA 18m,Compound Women,Mia McGuane,Sittingbourne,U18,287.0,288.0,575,36.0
2023,Wallingford IS 2 2023,WA 18m,Compound Women,Hannah Brown,Medway,,284.0,287.0,571,31.0
2023,Wallingford IS 2 2023,WA 18m,Compound Women,Mia McGuane,Sittingbourne,U18,282.0,288.0,570,30.0
2023,Wallingford IS 2 2023,WA 18m,Compound Women,Emma Edwards,Southampton,,262.0,268.0,530,4.0
2023,Wallingford IS 2 2023,WA 18m,Compound Women,Amelia Mae Griffiths,Wallingford,U18,221.0,200.0,421,2.0
2023,Wallingford IS 2 2023,WA 18m,Compound Women,Nicola Wood,Wallingford,,,,DNS,
2023,Wallingford IS 2 2023,WA 18m,Compound Women,Donna Mills,Rivernook,,,,DNS,
2023,Wallingford IS 2 2023,WA 18m,Barebow Men,Robert Edwards,South Oxon,,232.0,242.0,474,10.0
2023,Wallingford IS 2 2023,WA 18m,Barebow Men,Joshua Shields,Compton,U18,167.0,172.0,339,0.0
2023,Wallingford IS 2 2023,WA 18m,Barebow Women,Bronwen Colegate,Guildford,,218.0,190.0,408,4.0
2023,Wallingford IS 2 2023,WA 18m,Barebow Women,Emily Summers,Deer Park,U18,195.0,213.0,408,2.0
